Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Italy,2.178444772,2.46455581,2.878496387,3.215100133,3.405053435,3.641502446,4.079440621,4.431482557,4.686612774,5.043311221,5.513392312,5.762318227,6.049321454,6.471435784,6.521514722,6.174325442,6.592316217,6.365348831,6.646489957,6.880001916,6.892484981,6.690421638,6.537992115,6.388587127,6.498251684,6.575619372,6.47489765,6.778406129,6.883012515,7.215357675,7.145018163,7.119107279,7.082581542,6.984291424,6.901240953,7.32562417,7.248469279,7.303872086,7.492433586,7.607835904,7.662168039,7.662604587,7.772129648,8.064459423,8.18943091,8.173783296,8.02576652,7.860768048,7.564248301,6.718970261,6.836836362,6.680594156,6.327708948,5.751739866,5.387310957,5.56325971,5.498165205,5.437857549,5.376374339
Jamaica,0.90294463,1.29039403,1.264256487,1.407685806,2.349691664,1.703534513,1.977128056,2.145307776,2.126847267,2.309645891,2.662804157,3.021362393,3.249930623,4.218868233,3.80405422,4.03764018,3.543234774,3.57919603,4.330602597,4.002644431,3.908027828,3.375029871,2.783822472,2.839350981,2.230694855,2.160466879,1.929783115,2.266210322,1.895336306,2.799686203,3.086903142,3.033621131,3.311598681,3.348650458,3.339920177,3.425813187,3.533139402,3.560490016,3.725745283,3.790818243,3.78950826,3.768638497,3.806386039,3.908559635,3.878874884,3.854014599,4.378426772,4.34212632,3.458106762,2.818474168,2.661482232,2.68937823,2.501646653,2.651545627,2.573790397,2.521597884,2.666674007,2.461613887,2.899634155
Jordan,0.797770233,1.005242391,1.037713465,1.162728097,1.127638325,1.212331598,1.250248804,1.026444621,1.00464548,1.08824695,0.905397908,0.916145486,1.018003921,1.131091338,1.110473245,1.206999704,1.390336665,1.452086644,1.627093447,1.64791743,1.987707722,2.378840669,2.454655991,2.75634505,3.000019753,2.944924493,3.07803385,3.085300785,2.860135505,2.716269927,2.784720103,2.600722831,2.996731501,2.903684085,2.945339799,2.96371067,2.930582178,2.963781232,2.95511203,2.907534828,3.176186604,3.114621124,3.172535136,3.185477608,3.329605298,3.446278895,3.366409376,3.371546323,3.051945764,2.9971314,2.781778689,2.709171956,2.981472227,2.793757759,2.869212997,2.73671831,2.601973606,2.667119021,2.478595273
Japan,2.497223223,3.010133103,3.088711554,3.391267602,3.708020691,3.950096353,4.246220625,4.904753392,5.569348596,6.397617977,7.435211938,7.545561028,7.961462468,8.424010496,8.313879441,7.79823754,8.059433562,8.212847276,7.865830359,8.245924584,8.112280386,7.900719032,7.597913817,7.408104093,7.829008203,7.575468416,7.534733854,7.419855426,8.068997495,8.333129301,8.848215877,8.919202349,8.981072936,8.889440755,9.290290626,9.347025631,9.432715475,9.313167853,8.949762658,9.206987231,9.32609604,9.206678778,9.470516693,9.519253355,9.479340331,9.49981608,9.309524927,9.58086265,9.055074456,8.600045296,9.026938393,9.482449759,9.811406499,9.893679627,9.584053553,9.292832367,9.22394197,9.085639143,8.74225771
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53205285,15.04585146,15.5513427,13.32973397,12.14312161,10.90524469,9.622404398,8.269639415,8.646703345,7.921157388,7.705111644,7.5291074,8.174199142,9.142117265,10.00600547,10.72685607,11.77221057,12.21310095,14.70564187,12.6901298,13.69757096,14.62747148,14.3811759,15.04735597,11.87104447,11.77918743,12.5333995,12.50486756,12.06196914
Kenya,0.298956833,0.28670005,0.303639574,0.319940617,0.30655442,0.258955802,0.272471888,0.265284167,0.267547187,0.287023253,0.272882,0.314635066,0.318815222,0.311093209,0.378551725,0.366540689,0.32699593,0.34543562,0.350171035,0.318934741,0.377483911,0.382519323,0.264641054,0.252865543,0.225615537,0.189649404,0.201819997,0.241984386,0.216176316,0.226398608,0.258803383,0.240195282,0.234935687,0.224209954,0.217806655,0.229398295,0.243796174,0.225730104,0.236690397,0.240845592,0.257472675,0.231669148,0.219840479,0.188299583,0.208501314,0.227440913,0.247018257,0.242081744,0.249045134,0.286295483,0.300732674,0.301772165,0.273546483,0.30975405,0.321841108,0.356946384,0.3826588,0.376136379,0.358028408
Kyrgyz Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18309346,4.574782687,3.056207645,2.238359865,1.450687692,1.008683449,1.246651111,1.211566306,1.26441602,0.989587637,0.95337253,0.802814908,0.995852285,1.108401245,1.089192313,1.026614497,1.019469569,1.228076835,1.411999173,1.25573533,1.16558674,1.38178653,1.794121843,1.639974823,1.663953389,1.7240511,1.595525948,1.506889097,1.73973556
Cambodia,0.041012363,0.048702121,0.051095857,0.062860289,0.053863077,0.062371747,0.071279207,0.062524744,0.072477004,0.195591155,0.167716323,0.03492557,0.016069867,0.017229291,0.0097354,0.009746883,0.009904537,0.010191714,0.007379047,0.004332983,0.042730251,0.044548256,0.048753411,0.051143626,0.055144012,0.054185838,0.05435355,0.05322867,0.053466793,0.051895504,0.140380634,0.139945989,0.140275786,0.138405153,0.142470838,0.141702276,0.146591266,0.150461199,0.167234027,0.16068698,0.161247317,0.173311469,0.17487333,0.185125105,0.182145529,0.198894703,0.218879995,0.263158799,0.283783263,0.335613209,0.343762544,0.356911474,0.366700509,0.37134816,0.434056591,0.55278394,0.627921978,0.710207176,0.686777895
Kiribati,0,0.17365156,0.254164453,0.413490596,0.403925802,0.236942428,0.231946699,0.454558602,0.668699599,0.218851334,0.430213914,0.56438177,0.486385599,0.684678293,0.607409725,0.598813369,0.590161296,0.387638965,0.381892976,0.439018967,0.494738262,0.488111679,0.421584246,0.356388493,0.350657423,0.343840348,0.279906571,0.327196478,0.318468019,0.310547785,0.276265989,0.271399881,0.267497693,0.396243611,0.391297543,0.386020897,0.380208861,0.374120816,0.367836386,0.361580831,0.473905574,0.349471134,0.458148165,0.562809545,0.552498398,0.758240449,0.741989167,0.621561985,0.607533414,0.594483196,0.485767026,0.477395331,0.564127154,0.55613744,0.548511249,0.540896265,0.71092785,0.70081382,0.690595812
St. Kitts and Nevis,0.214867478,0.429760138,0.287827947,0.362860931,0.367228809,0.447113333,0.455047465,0.464294758,0.711286881,0.563794505,0.571972904,0.659398953,0.661943228,0.662152402,0.827354361,0.745476723,0.830765745,0.834471145,0.755165549,0.843919728,1.188352121,1.280287689,1.544614233,1.208607011,1.216597943,1.226011367,1.414498903,1.340245121,1.624443187,1.635674283,2.732240437,2.724053391,3.686318842,3.402931382,3.604209717,3.564892934,3.531738557,3.733345778,4.164256796,4.12635826,4.310051494,4.708309044,5.092100602,5.027432294,5.181011593,4.695637326,4.859189149,5.233519647,5.189090456,14.40358855,4.896859889,5.258686946,7.016699745,4.570020664,4.52969907,4.687133818,4.842239826,4.61219156,4.958236393
"Korea, Rep.",0.501837251,0.561314583,0.651713667,0.774109781,0.793961905,0.871121999,1.0196641,1.166635088,1.207655726,1.348027309,1.668191979,1.782608723,1.800808443,2.143330254,2.181664351,2.319371413,2.602807792,2.903242644,3.067572142,3.549056094,3.537650534,3.60873747,3.608409089,3.781078933,4.056610689,4.370304926,4.426967249,4.628848877,5.280829355,5.555998042,5.814186349,6.32949634,6.77082969,7.390717261,7.912585453,8.522610532,8.981501705,9.367714115,7.900143158,8.600784651,9.693859002,9.932834516,9.695509699,9.70113586,10.08474618,9.96335735,10.05279047,10.30120222,10.46158505,10.65530458,11.58854385,11.9609574,11.93150904,11.85114256,11.54755823,11.88886857,12.00324817,12.17536474,12.22459136
Kuwait,29.00602916,33.20760128,42.36095581,44.95210901,59.76716914,75.03633864,67.19026166,44.08044507,35.45844518,38.94416464,33.63845098,33.98214588,32.43799521,26.76843312,20.09700522,16.47005114,17.01346759,14.92773496,17.15672233,13.63160213,18.0284968,17.51802709,14.04157967,13.70321724,17.17030052,16.80421466,19.27659523,16.23081866,16.17563555,17.14712446,13.95948171,17.59959277,0,0,0,21.04729601,20.24761842,19.90928849,21.78446973,22.40677337,23.06462741,24.16234127,24.98372712,25.7352567,27.0347894,29.6229929,29.35128479,27.45179163,27.45095086,26.60010968,26.15408886,25.61825019,24.96079253,24.17775499,22.64464409,22.9534559,22.71496959,22.11975932,21.62272431
Latin America & Caribbean (excluding high income),1.05919214,1.072799137,1.094238397,1.079507185,1.150382373,1.141467007,1.207201515,1.246531679,1.315808733,1.397495335,1.495334742,1.586201228,1.640062015,1.764714919,1.822144106,1.866256347,1.931975221,1.962323027,2.092820826,2.179675955,2.213198638,2.152858193,2.178630675,2.039395386,2.005721372,2.003620002,2.038501552,2.111654191,2.10612504,2.215050214,1.825669448,1.857292448,1.861815047,1.886491135,1.959644856,1.957682249,2.063133764,2.15392114,2.220291974,2.166460514,2.216017128,2.187279018,2.151557855,2.166823923,2.227766333,2.268814874,2.315952309,2.383397288,2.435122669,2.33889176,2.455248146,2.525966975,2.572482799,2.612821346,2.620143932,2.596054209,2.526406432,2.462697492,2.413939907
Lao PDR,0.038037769,0.052377508,0.059434799,0.064521464,0.07406053,0.075415116,0.096215271,0.127768653,0.065972712,0.121745976,0.212783004,0.152666436,0.171678326,0.177114077,0.098082123,0.082915326,0.072181266,0.073671193,0.072904011,0.069742412,0.057399769,0.045239552,0.046360498,0.051486428,0.051124901,0.055682804,0.055089025,0.054457654,0.052896215,0.055817746,0.119761295,0.125592741,0.131101031,0.132036175,0.133028227,0.13824475,0.151478766,0.156426103,0.159390398,0.162358159,0.169055324,0.184857098,0.202066282,0.206217364,0.213697894,0.21906662,0.280530099,0.291003289,0.339031824,0.413100759,0.46086135,0.478923883,0.507407293,0.597740328,0.665686411,1.284645373,2.243695741,2.662148349,2.660908493
Lebanon,1.430283085,1.439571643,1.483717041,1.525916134,1.600650294,1.586062052,1.699101898,1.642343976,1.673627141,1.934155953,1.719028952,2.268074626,2.368999234,2.889934217,2.850600685,2.497108799,2.360012232,2.142355829,2.199746496,2.376342916,2.386661583,2.448154203,2.345564795,2.791430594,2.673044469,3.037867007,2.916100092,2.986701435,2.853359541,2.95357239,2.004971759,2.40955608,2.282085983,3.182251845,3.31143438,3.769436333,3.910639126,4.409001141,4.399604279,4.54404522,4.077783393,4.23202311,4.026584063,3.967297257,3.913006084,3.677565213,3.40983579,3.156892083,3.916264144,4.554307415,4.215572421,4.071493738,4.240088702,3.930312382,3.983359969,4.140719561,4.141917802,4.293649871,4.039707217
Liberia,0.147511967,0.141247864,0.21687977,0.298456279,0.397439866,0.447660597,0.480886688,0.469972341,0.662488943,0.931173802,1.03669658,1.061759261,1.02208784,0.978277349,1.107436413,0.92794607,0.897904587,0.871157784,0.865713454,1.085231108,1.102282202,1.01094989,0.30228447,0.345803487,0.331679664,0.336664094,0.338084463,0.355918232,0.383177491,0.316836694,0.216771672,0.181360014,0.19983893,0.21247523,0.211428091,0.205413426,0.199029845,0.193447711,0.194639702,0.148164172,0.150959453,0.152339529,0.148773757,0.155993312,0.178591133,0.208196478,0.207256314,0.184868993,0.149673089,0.143841621,0.187595227,0.211577206,0.229709294,0.214201463,0.279848093,0.281738703,0.307404659,0.267958311,0.273917114
Libya,0.4784972,0.797984882,0.676265061,0.910379624,0.397960334,0.586023711,1.457700856,9.850260449,15.38564221,17.39466538,15.15422069,9.714955779,6.544705943,6.001152729,3.684497388,4.377992663,6.50414746,7.016292352,7.129418194,8.406313575,8.356917709,8.606189058,8.838663067,8.414045274,7.639925887,8.110643322,8.52628235,7.924299167,8.624348914,8.621687782,8.134492072,7.332351139,6.514873693,6.485621646,7.396694989,7.57558,7.823400824,7.608428904,7.677840137,7.213906349,7.441358011,7.611263053,7.882703919,7.878239566,7.966497629,8.472712881,8.386454339,7.74755782,8.495165662,8.772434633,9.234119871,6.090496616,8.320405947,8.700467537,9.383784035,8.388494488,7.883354692,8.632790044,8.825249137
St. Lucia,0.1635265,0.202109835,0.199527706,0.236037505,0.23248835,0.267001602,0.300201594,0.332122371,0.362968682,0.607598515,0.63457545,0.662013987,0.724410412,0.751777544,0.676636928,0.702400715,0.759322614,0.618298798,0.865478417,1.294443296,0.964770683,0.798275212,0.939580285,0.837685913,0.91456684,1.016626269,1.027746637,1.120824036,1.237327915,1.215248882,1.231714474,1.285705102,1.904654411,1.813084894,1.929969672,2.110695781,2.150003023,2.120328651,2.35258752,2.387281596,2.296841205,2.655135791,2.384059426,2.678627048,2.595460416,2.325467541,2.479168934,1.908806757,1.88223115,6.09674666,2.297635733,2.164773439,2.943607278,1.802766119,2.01898972,2.12135253,1.944142022,2.044707248,2.14415306
Latin America & Caribbean,1.376666311,1.370715508,1.416589701,1.377124267,1.445430536,1.451086346,1.482761423,1.557422865,1.613820852,1.712493396,1.843995713,1.887235076,1.929528782,2.057639121,2.118864483,2.095653197,2.179651455,2.193869517,2.303319734,2.410922138,2.47744517,2.398174588,2.410615704,2.250576559,2.240521411,2.263138049,2.259473231,2.326050894,2.33588509,2.426486864,2.035780827,2.053881551,2.062179358,2.091509166,2.160540248,2.17424546,2.307413796,2.409734138,2.461689715,2.402944782,2.446079724,2.417240156,2.397149856,2.392766289,2.464223249,2.532411869,2.565589141,2.640735831,2.710852478,2.625122854,2.735001929,2.808424737,2.875787215,2.917722363,2.906370281,2.864931576,2.780951719,2.700018424,2.637362569
Least developed countries: UN classification,0.139675606,0.141065055,0.148720166,0.157242346,0.16212174,0.1742014,0.176306422,0.183662543,0.198298132,0.211382983,0.219731805,0.216041913,0.149908104,0.156505318,0.153688631,0.146679494,0.137204645,0.138233723,0.142380974,0.149083422,0.152390035,0.146105327,0.140836914,0.142336023,0.143044413,0.143267996,0.141744307,0.145051426,0.147123515,0.141975645,0.135412711,0.130649029,0.126155346,0.122899658,0.126195581,0.144552428,0.147110299,0.152764998,0.153605513,0.160089261,0.163340726,0.17147638,0.174852475,0.191064969,0.197024411,0.202586018,0.211160232,0.222831489,0.231097005,0.246186017,0.259435136,0.267894381,0.273689825,0.287509978,0.302086477,0.307030456,0.322138017,0.335802195,0.335389683
Low income,0.273905484,0.291898923,0.315789377,0.329648713,0.351433946,0.407409681,0.433752445,0.458073787,0.518147211,0.559294272,0.602246234,0.805597786,0.676151677,0.706341078,0.724922723,0.739173232,0.738707116,0.74853682,0.707398444,0.745630057,0.740580911,0.745448728,0.725072432,0.767401151,0.808221155,0.818740868,0.855087827,0.927364856,1.008049289,1.016087374,0.653292827,0.620782993,0.551461255,0.502226511,0.473298334,0.454583381,0.426403491,0.401889613,0.385486983,0.394650835,0.403116019,0.410439877,0.397704515,0.40372688,0.407651265,0.437198593,0.444570767,0.420813132,0.441639363,0.400728535,0.391044896,0.351493258,0.324576705,0.282440766,0.286487913,0.252792293,0.260545522,0.248158902,0.23673353
Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.946856547,7.200164575,7.106118029,7.003034648,6.575702778,6.475845098,6.697710021,6.911718505,7.119420541,7.01968564,6.629701061,6.260620696,6.492548325,6.730656678,6.677505516,6.624805576,6.576125804,5.679075447,6.202599453,5.87856563,5.278364263,4.958814292,5.189130138,5.143475907,4.298879605,4.270652609,3.983534723,4.232244412,3.692177857
Sri Lanka,0.22875867,0.231008939,0.24760321,0.239102918,0.209543301,0.239277911,0.233926752,0.252904144,0.271547556,0.353642602,0.288114934,0.250836711,0.27243949,0.278372533,0.217272626,0.210607074,0.200190981,0.204500159,0.237423996,0.258866907,0.22681207,0.264109671,0.290261792,0.310623562,0.243493291,0.244598419,0.225711584,0.244775761,0.206834076,0.203641813,0.221635184,0.226965148,0.295994317,0.283963689,0.318881886,0.319027927,0.455156967,0.451521115,0.46378604,0.509020568,0.582076331,0.573718096,0.596984358,0.645546024,0.663841669,0.715272887,0.630077909,0.684909276,0.641013323,0.610728507,0.645058188,0.755938085,0.823990208,0.703424824,0.847049764,0.970910825,1.034287601,1.087017348,0.99815413
Lower middle income,0.451862468,0.469618444,0.490726459,0.51935698,0.529500398,0.571122921,0.592207615,0.583760213,0.630489566,0.642273876,0.705398467,0.739108655,0.745905866,0.809908972,0.827254651,0.82591125,0.865980063,0.903176143,0.928484527,0.942018727,0.924326165,0.909222829,0.931222048,0.962525267,0.982922106,1.024410253,1.036582493,1.063664382,1.113737426,1.118524218,1.099788973,1.112726994,1.082695749,1.051997258,1.023894441,1.049804633,1.042424799,1.063365734,1.057961151,1.095568439,1.101100293,1.115581635,1.133258575,1.163662644,1.199299962,1.226028791,1.272688016,1.339257166,1.360704186,1.392026273,1.441484095,1.498318251,1.539659927,1.544002718,1.606591193,1.600475378,1.618071929,1.661634795,1.730955497
Low & middle income,1.564819871,1.470822608,1.453695286,1.499288894,1.550914775,1.625500999,1.694504001,1.6827277,1.738467612,1.8225816,1.962739122,2.080358509,2.125213682,2.196232952,2.225767441,2.323955631,2.393731668,2.463972094,2.551338287,2.566832517,2.565928151,2.501036895,2.549756839,2.568284315,2.600151633,2.723969689,2.740510461,2.769807851,2.840172731,2.812677899,2.111080924,2.103507576,2.048420056,2.018364375,1.965345253,2.022897518,2.006633959,2.00094217,1.993496256,1.967894019,2.017746444,2.052889348,2.106458031,2.243201048,2.403118135,2.543425372,2.685324253,2.814148535,2.869078769,2.903948911,3.080996851,3.247814486,3.301645556,3.343434423,3.338201054,3.282217922,3.258139002,3.294295479,3.355676738
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815844043,0.832121497,0.841616712,0.845115098,0.848858581,0.847994151,0.847854566,0.848553952,0.856059802,0.851598133,0.860879425,0.869463556,0.886772895,0.901724424,0.932225232,0.951848967,0.964856606,0.986448413,1.011509061,1.055204798,1.082394798,1.102908334,1.131520386,1.128897407,1.130442272,1.083044238,1.093954288,1.166608974,1.218975994
Late-demographic dividend,2.685637307,2.520819863,2.49147945,2.572189164,2.655106109,2.76393809,2.865043705,2.822342884,2.886555635,3.049371929,3.301400416,3.495068583,3.592157863,3.687696835,3.727275952,3.929318483,4.043614512,4.170210044,4.338005956,4.346999491,4.382668475,4.212749882,4.284184132,4.325472323,4.406764027,4.663611223,4.692929146,4.739121661,4.847969514,4.768896289,3.407986849,3.417648805,3.326930046,3.296362256,3.206892562,3.332275912,3.303387564,3.255454792,3.256218162,3.19982887,3.300542882,3.394782864,3.529553263,3.843890026,4.217719718,4.558542171,4.886557128,5.152225121,5.289064349,5.389114216,5.818474054,6.223273081,6.340190255,6.500761129,6.428715703,6.365303594,6.31702092,6.391077913,6.518254124
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.713199442,9.257224496,5.399833627,4.274139042,4.049608109,3.786060574,3.951007507,3.893557086,4.144442995,3.475928697,3.003255289,3.212499186,3.258722528,3.288228289,3.526720609,3.861517495,3.981762184,4.088145492,4.083507414,3.695956516,4.068082919,3.910023232,3.992940561,3.830693491,3.703492776,3.810789319,3.904845879,3.966902878,4.137005929
Luxembourg,36.6851833,36.58377756,36.01262666,35.32358531,37.54828986,36.81380392,34.80352506,33.91204645,36.53351794,39.0929363,40.53289639,38.55254205,38.93410271,40.43169639,40.5895226,32.99738125,32.82430121,30.24053709,32.7288616,33.41022885,30.28056845,25.81383257,24.23766363,22.67666333,24.39670435,24.99959095,24.45960826,23.38176129,23.90988084,25.613572,29.64514862,30.43927649,29.2216485,29.36033713,26.90326984,21.24197002,21.14792685,19.71629515,17.87143866,18.46797143,19.66536787,20.70097956,22.05412674,22.7177114,25.49689475,25.66869752,24.83935875,23.20867179,22.59285787,21.01317241,21.81661811,21.08626075,20.13387425,18.68006478,17.3461629,16.02867957,15.22300151,15.09216281,15.33020808
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.051796913,6.489143324,5.343608975,4.587853891,4.054361771,3.621648768,3.666742362,3.506174443,3.373417388,3.158358858,2.927076514,3.149107682,3.181579908,3.317372938,3.367030147,3.448277402,3.696429384,3.876700033,3.724759131,3.436572131,4.061872037,3.835493266,3.721146978,3.701592977,3.651352054,3.701592949,3.648821125,3.665855236,3.959165078
"Macao SAR, China",0.305956673,0.408720801,0.541137875,0.577182556,0.663089752,0.649588631,0.705228694,0.738599742,0.723950867,0.700399025,0.834109824,0.914004302,0.928652973,0.905817085,1.095796372,1.229258663,1.058345951,1.301513929,1.761968747,1.759985559,2.21789697,2.199841396,1.927279677,2.614055595,2.225170458,2.587040107,2.964891389,3.153195687,3.006543548,3.096393145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0.295358036,0.297154648,0.235227635,0.293829583,0.319130595,0.299438172,0.374605379,0.36218708,0.367723709,0.372160715,0.455719159,0.501690276,0.482069715,0.565476661,0.639555717,0.62434835,0.634512174,0.682192731,0.68607963,0.817688755,0.797604363,0.774235025,0.812946307,0.827907799,0.809643079,0.794059107,0.821632227,0.857975108,0.885930658,0.941004427,0.875946152,0.928330252,0.982443203,0.993301371,1.058136454,1.081711646,1.05501596,1.092792889,1.10457155,1.145648308,1.156156811,1.267581905,1.299280439,1.282951644,1.400289741,1.460816863,1.499447048,1.531591112,1.591156644,1.582882718,1.659071914,1.762865194,1.809463467,1.771281366,1.78870378,1.821795354,1.795806751,1.852941845,1.850726784
Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2825876,8.267454158,6.825365369,5.855813131,4.770134505,4.112038484,3.529729999,3.263471871,2.947852992,2.508759325,2.294971959,2.406374218,2.46692669,2.67716861,2.687255604,2.832301113,2.770741937,2.832852317,2.841737205,2.667275532,2.900589798,2.919750909,2.846693324,2.51163819,2.698682161,2.829393233,2.904891566,2.961717622,3.171832063
Madagascar,0.078382851,0.068095117,0.073990887,0.084217123,0.086049758,0.096613491,0.097892539,0.138866547,0.146457244,0.132888883,0.147766109,0.151935829,0.185286828,0.150425039,0.161740364,0.224212126,0.127839858,0.105909024,0.123863851,0.133783496,0.185526061,0.114448913,0.110000426,0.068677037,0.088854988,0.104943284,0.110164617,0.120881561,0.117854029,0.082655664,0.076733088,0.079545775,0.078040291,0.078892544,0.09260291,0.101666718,0.094226322,0.098969463,0.110069755,0.109275143,0.104650238,0.102700134,0.066805359,0.089703544,0.09268105,0.09325549,0.086863188,0.088506869,0.089015685,0.082162018,0.08840922,0.100717578,0.122613506,0.127606243,0.129292637,0.136997154,0.129346515,0.13687642,0.128320761
Maldives,0,0,0,0,0,0,0,0,0,0,0,0.030736863,0.029729138,0.02871574,0.027758853,0.053761234,0.078263839,0.101420916,0.147888744,0.191393304,0.278029456,0.290994439,0.280666945,0.29127117,0.320878544,0.348243115,0.411052573,0.397361888,0.454470487,0.575874588,0.716977581,0.696430359,0.973458444,0.824415901,0.804563484,1.023042055,1.080338609,1.288679331,1.154798935,1.572085609,1.646408682,1.676510344,2.073525163,1.751018399,2.377395467,2.221499105,2.656577778,2.595682217,2.533134565,2.57505143,2.624887212,2.654450936,2.869866652,2.719012878,3.126307417,2.967593875,3.680297789,3.666412838,3.703674976
Middle East & North Africa,0.940739853,0.973669607,1.03488403,1.169979347,1.323094575,1.534246693,1.706669306,1.771404059,1.994392954,2.251860328,2.330219872,2.551866577,2.670462292,3.066924707,3.028070732,2.906121406,3.334677497,3.410231178,3.489940265,3.560851166,3.499655105,3.286560458,3.208182504,3.313714004,3.433027242,3.514925706,3.635489829,3.574115435,3.704380406,3.719994096,3.334142805,3.502827879,3.598016881,3.701977574,3.873130335,3.899990097,3.949270053,3.992047459,3.940604988,4.009763902,4.078842054,4.203993687,4.305184579,4.373803756,4.541944377,4.811704836,4.994446478,5.140106868,5.332964756,5.440825923,5.544072122,5.536398989,5.741528708,5.735943827,5.847665955,5.818404651,5.754217999,5.730906727,5.638657141
Mexico,1.670990053,1.67596163,1.587485065,1.600528243,1.736658443,1.705354765,1.777924903,1.918848664,1.940637043,2.047987359,2.215287211,2.380327828,2.422006027,2.561820695,2.67407766,2.759234167,3.006724743,3.067405952,3.452200649,3.642770615,3.96175207,4.099403663,4.289945137,3.829532412,3.73389481,3.796893775,3.795908587,3.880765463,3.800867584,4.393378608,3.189063644,3.345704957,3.327700803,3.394397816,3.615716848,3.343977725,3.500701498,3.691219525,3.884388109,3.697703795,3.887569288,3.816221858,3.822991614,3.94835053,3.962974325,4.078950882,4.181009222,4.235667944,4.308160702,4.105851366,4.110157155,4.157120485,4.099027581,3.954146576,3.808063465,3.87819451,3.885809372,3.781215828,3.741477725
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.624629381,1.806213374,1.792328833,1.783803068,1.781366902,1.783838424,1.985860672,1.98341862,1.970288056,2.139619926,2.29147571,2.057420743,2.38637198,2.533615651,2.510535282,2.497948114,2.314567532,2.488667674,2.483987154,2.476824004,2.468613345,2.459030791,2.623157232,2.611238772,3.118341043,3.100614955,3.252756283
Middle income,1.651393372,1.550339612,1.530503721,1.578138451,1.631695161,1.707248922,1.779079357,1.764774136,1.819969744,1.906949354,2.05375175,2.164116439,2.222296773,2.296254011,2.32677333,2.431248693,2.506564037,2.581685422,2.67925321,2.693472815,2.693519976,2.624035564,2.678415251,2.695345894,2.726803781,2.859605049,2.875112674,2.901387476,2.971204459,2.941954154,2.218259842,2.213710678,2.161005146,2.133880957,2.080578466,2.145600972,2.131832673,2.129189078,2.124085398,2.097431683,2.152617443,2.192209639,2.253688442,2.404273969,2.58072368,2.734060941,2.891524152,3.038013227,3.099965498,3.145766741,3.344793745,3.535881602,3.601875478,3.65632573,3.654499024,3.600613224,3.577764564,3.623840485,3.69823452
North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.303137233,4.204075244,4.319493689,4.480792571,4.334633723,4.321170356,5.081829519,4.520931312,4.91040987,4.514933612,4.334529342,4.400727613,4.114342608,4.485187194,4.336319495,4.543071815,4.541638635,4.749666894,4.63404358,4.330531698,4.215890284,4.651423123,4.401537887,3.969047212,3.744381022,3.597303946,3.551610817,3.775223391,3.538239148
Mali,0.022989604,0.022047739,0.025894164,0.032346262,0.031981104,0.035560416,0.033834031,0.039200749,0.034254215,0.027527132,0.033902097,0.037613218,0.039965911,0.042788176,0.047792786,0.052609714,0.051697048,0.061733391,0.057975521,0.061675356,0.055340217,0.054740989,0.049630042,0.055404767,0.056709696,0.05197176,0.047953548,0.044574097,0.047119112,0.050384727,0.049704642,0.049794292,0.050845539,0.050620804,0.050348729,0.049031574,0.049809023,0.052504551,0.074320278,0.075167221,0.128808907,0.142836826,0.120514182,0.116835182,0.119653219,0.129153367,0.143145186,0.151632189,0.148084348,0.172136787,0.184725562,0.201100989,0.19462446,0.18541198,0.184242397,0.195541292,0.24602782,0.272789703,0.294583928
